"bluestock_fintech_—_nifty_100__|__balance_sheet__|__1,312_records",year_label,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,unnamed:_10,unnamed:_11,unnamed:_12,fiscal_year
352.0,BANKBARODA,0.0,462.0,42041.0,620536.0,28134.0,691173.0,6359.0,0.0,128894.0,555920.0,691173.0,0
353.0,BANKBARODA,0.0,462.0,42605.0,648499.0,27649.0,719216.0,5930.0,0.0,140716.0,572570.0,719216.0,0
354.0,BANKBARODA,0.0,530.0,46036.0,672311.0,28919.0,747796.0,5532.0,0.0,175137.0,567126.0,747796.0,0
355.0,BANKBARODA,0.0,530.0,54466.0,734456.0,30217.0,819670.0,7368.0,0.0,195716.0,616586.0,819670.0,0
356.0,BANKBARODA,0.0,925.0,75179.0,1068981.0,54850.0,1199935.0,9268.0,0.0,289727.0,900941.0,1199935.0,0
357.0,BANKBARODA,0.0,1036.0,81354.0,1067173.0,53104.0,1202667.0,8441.0,0.0,281859.0,912367.0,1202667.0,0
358.0,BANKBARODA,0.0,1036.0,90833.0,1185331.0,62922.0,1340121.0,11098.0,1.0,347587.0,981435.0,1340121.0,0
359.0,BANKBARODA,0.0,1036.0,104019.0,1342592.0,78224.0,1525871.0,9865.0,3.0,397487.0,1118516.0,1525871.0,0
360.0,BANKBARODA,0.0,1036.0,118677.0,1453761.0,81302.0,1654775.0,9054.0,6.0,407136.0,1238579.0,1654775.0,0
361.0,BEL,0.0,2.0,4.0,24.0,15.0,45.0,12.0,0.0,0.0,33.0,45.0,0
362.0,BEL,0.0,2.0,5.0,21.0,18.0,46.0,7.0,0.0,0.0,39.0,46.0,0
363.0,BEL,0.0,2.0,5.0,26.0,16.0,49.0,6.0,0.0,0.0,43.0,49.0,0
364.0,BEL,0.0,9.0,3.0,25.0,15.0,52.0,6.0,0.0,0.0,46.0,52.0,0
365.0,BEL,0.0,9.0,6.0,29.0,32.0,77.0,6.0,0.0,0.0,71.0,77.0,0
366.0,BEL,0.0,10.0,21.0,48.0,42.0,121.0,11.0,0.0,0.0,110.0,121.0,0
367.0,BEL,0.0,11.0,38.0,47.0,30.0,126.0,11.0,0.0,0.0,114.0,126.0,0
368.0,BEL,0.0,11.0,44.0,44.0,23.0,122.0,14.0,0.0,0.0,108.0,122.0,0
369.0,BEL,0.0,11.0,48.0,49.0,43.0,152.0,15.0,1.0,0.0,136.0,152.0,0
370.0,BEL,0.0,11.0,58.0,58.0,35.0,163.0,17.0,0.0,0.0,145.0,163.0,0
371.0,BEL,0.0,11.0,64.0,39.0,29.0,144.0,17.0,0.0,0.0,126.0,144.0,0
372.0,BEL,0.0,11.0,73.0,43.0,33.0,161.0,18.0,0.0,1.0,142.0,161.0,0
373.0,BEL,0.0,11.0,80.0,78.0,55.0,225.0,34.0,1.0,1.0,190.0,225.0,0
374.0,BHARTIARTL,0.0,1899.0,48423.0,66736.0,40912.0,157970.0,125674.0,2992.0,7710.0,21594.0,157970.0,0
375.0,BHARTIARTL,0.0,1999.0,57757.0,75896.0,45840.0,181492.0,140614.0,0.0,15531.0,25347.0,181492.0,0
376.0,BHARTIARTL,0.0,1999.0,37778.0,83415.0,58747.0,181939.0,124279.0,17415.0,10752.0,29494.0,181939.0,0
377.0,BHARTIARTL,0.0,1999.0,64771.0,100646.0,57056.0,224472.0,172293.0,5702.0,11977.0,34500.0,224472.0,0
378.0,BHARTIARTL,0.0,1999.0,65458.0,107288.0,57578.0,232322.0,178235.0,10838.0,14339.0,28910.0,232322.0,0
379.0,BHARTIARTL,0.0,1999.0,67536.0,111334.0,68653.0,249521.0,187200.0,9751.0,16159.0,36411.0,249521.0,0
380.0,BHARTIARTL,0.0,1999.0,69424.0,125428.0,77176.0,274026.0,200832.0,9634.0,15711.0,47850.0,274026.0,0
381.0,BHARTIARTL,0.0,2728.0,74417.0,148228.0,133718.0,359091.0,229256.0,4282.0,25476.0,100077.0,359091.0,0
382.0,BHARTIARTL,0.0,2746.0,56207.0,162785.0,122679.0,344417.0,223480.0,5726.0,27550.0,87661.0,344417.0,0
383.0,BHARTIARTL,0.0,2795.0,63759.0,169678.0,124975.0,361207.0,244083.0,5955.0,29349.0,81820.0,361207.0,0
384.0,BHARTIARTL,0.0,2837.0,74726.0,226020.0,140974.0,444557.0,277394.0,49425.0,32954.0,84784.0,444557.0,0
385.0,BHARTIARTL,0.0,2877.0,79742.0,215592.0,144408.0,442019.0,303303.0,16904.0,31602.0,90210.0,442019.0,0
386.0,BHARTIARTL,0.0,2896.0,84202.0,225541.0,148344.0,460982.0,330199.0,8753.0,34438.0,87592.0,460982.0,0
387.0,BHEL,0.0,490.0,30059.0,2698.0,38572.0,71818.0,4667.0,2467.0,6.0,64679.0,71818.0,0
388.0,BHEL,0.0,490.0,32681.0,4693.0,37468.0,75331.0,4729.0,2931.0,6.0,67665.0,75331.0,0
389.0,BHEL,0.0,490.0,33717.0,1889.0,34887.0,70983.0,4230.0,2614.0,6.0,64134.0,70983.0,0
390.0,BHEL,0.0,490.0,31825.0,211.0,33051.0,65577.0,3969.0,318.0,796.0,60494.0,65577.0,0
391.0,BHEL,0.0,490.0,31899.0,156.0,29153.0,61698.0,3601.0,168.0,757.0,57171.0,61698.0,0
392.0,BHEL,0.0,734.0,31601.0,110.0,31495.0,63940.0,3073.0,203.0,429.0,60235.0,63940.0,0
393.0,BHEL,0.0,696.0,30208.0,2598.0,30987.0,64490.0,2970.0,235.0,152.0,61132.0,64490.0,0
394.0,BHEL,0.0,696.0,27964.0,5080.0,26550.0,60291.0,2817.0,314.0,162.0,56998.0,60291.0,0
395.0,BHEL,0.0,696.0,25287.0,4951.0,25025.0,55960.0,2491.0,420.0,185.0,52864.0,55960.0,0
396.0,BHEL,0.0,696.0,25810.0,4830.0,25654.0,56991.0,2398.0,431.0,205.0,53956.0,56991.0,0
397.0,BHEL,0.0,696.0,23682.0,5454.0,27832.0,57664.0,2476.0,354.0,235.0,54599.0,57664.0,0
398.0,BHEL,0.0,696.0,23742.0,8856.0,26493.0,59788.0,2574.0,308.0,256.0,56650.0,59788.0,0
399.0,BHEL,0.0,696.0,23503.0,9128.0,28466.0,61793.0,2571.0,311.0,267.0,58645.0,61793.0,0
400.0,BOSCHLTD,0.0,31.0,5542.0,230.0,2098.0,7902.0,863.0,408.0,1529.0,5102.0,7902.0,0
401.0,BOSCHLTD,0.0,31.0,6263.0,183.0,2414.0,8891.0,938.0,440.0,2202.0,5311.0,8891.0,0
402.0,BOSCHLTD,0.0,31.0,7316.0,111.0,2973.0,10431.0,968.0,276.0,2890.0,6298.0,10431.0,0
403.0,BOSCHLTD,0.0,31.0,9504.0,50.0,2848.0,12433.0,1149.0,151.0,4628.0,6505.0,12433.0,0
404.0,BOSCHLTD,0.0,30.0,8769.0,0.0,3000.0,11800.0,1514.0,129.0,3927.0,6231.0,11800.0,0
405.0,BOSCHLTD,0.0,30.0,9951.0,0.0,3946.0,13927.0,1318.0,313.0,5240.0,7056.0,13927.0,0
406.0,BOSCHLTD,0.0,30.0,9097.0,0.0,3583.0,12710.0,1176.0,644.0,4054.0,6836.0,12710.0,0
407.0,BOSCHLTD,0.0,30.0,9240.0,74.0,3977.0,13320.0,1342.0,487.0,4042.0,7450.0,13320.0,0
408.0,BOSCHLTD,0.0,30.0,9793.0,54.0,4898.0,14774.0,1241.0,488.0,5157.0,7888.0,14774.0,0
409.0,BOSCHLTD,0.0,30.0,10658.0,73.0,4650.0,15410.0,1211.0,606.0,5528.0,8066.0,15410.0,0
410.0,BOSCHLTD,0.0,30.0,10983.0,53.0,5194.0,16259.0,1731.0,366.0,5023.0,9140.0,16259.0,0
411.0,BOSCHLTD,0.0,30.0,12034.0,39.0,5252.0,17355.0,1770.0,224.0,5125.0,10236.0,17355.0,0
412.0,BOSCHLTD,0.0,30.0,12708.0,31.0,5752.0,18521.0,1653.0,282.0,5821.0,10766.0,18521.0,0
413.0,BPCL,0.0,723.0,16052.0,33157.0,29696.0,79628.0,24721.0,7463.0,7470.0,39974.0,79628.0,0
414.0,BPCL,0.0,723.0,18717.0,33152.0,35868.0,88460.0,27580.0,9372.0,6985.0,44523.0,88460.0,0
415.0,BPCL,0.0,723.0,21839.0,25492.0,38268.0,86322.0,29109.0,15787.0,7712.0,33714.0,86322.0,0
416.0,BPCL,0.0,656.0,27138.0,23388.0,35241.0,86422.0,25358.0,17459.0,9401.0,34203.0,86422.0,0
417.0,BPCL,0.0,1311.0,29508.0,35725.0,42541.0,109086.0,33684.0,16834.0,21327.0,37241.0,109086.0,0
418.0,BPCL,0.0,1967.0,34652.0,37659.0,46078.0,120356.0,45539.0,9875.0,23725.0,41217.0,120356.0,0
419.0,BPCL,0.0,1967.0,36798.0,44839.0,53322.0,136926.0,49315.0,13654.0,24907.0,49050.0,136926.0,0
420.0,BPCL,0.0,1967.0,34565.0,65476.0,48852.0,150860.0,60175.0,17757.0,27029.0,45900.0,150860.0,0
421.0,BPCL,0.0,2093.0,51462.0,54532.0,52891.0,160978.0,64098.0,17037.0,26768.0,53075.0,160978.0,0
422.0,BPCL,0.0,2129.0,49776.0,64534.0,71089.0,187529.0,83901.0,15433.0,23616.0,64578.0,187529.0,0
423.0,BPCL,0.0,2129.0,51393.0,69376.0,65210.0,188109.0,86675.0,16249.0,26778.0,58406.0,188109.0,0
424.0,BPCL,0.0,2136.0,73499.0,54599.0,72184.0,202418.0,86798.0,20204.0,26631.0,68785.0,202418.0,0
425.0,BPCL,0.0,4273.0,72835.0,58880.0,75238.0,211226.0,100261.0,9127.0,27239.0,74599.0,211226.0,0
426.0,BRITANNIA,0.0,24.0,534.0,380.0,946.0,1883.0,737.0,147.0,108.0,891.0,1883.0,0
427.0,BRITANNIA,0.0,24.0,774.0,150.0,1159.0,2107.0,848.0,107.0,198.0,954.0,2107.0,0
428.0,BRITANNIA,0.0,24.0,1221.0,145.0,1403.0,2793.0,844.0,48.0,518.0,1383.0,2793.0,0
429.0,BRITANNIA,0.0,24.0,2068.0,131.0,1271.0,3494.0,950.0,90.0,788.0,1665.0,3494.0,0
430.0,BRITANNIA,0.0,24.0,2672.0,125.0,1288.0,4109.0,1160.0,30.0,487.0,2432.0,4109.0,0
431.0,BRITANNIA,0.0,24.0,3382.0,201.0,1581.0,5188.0,1346.0,203.0,1079.0,2560.0,5188.0,0
432.0,BRITANNIA,0.0,24.0,4229.0,156.0,1829.0,6238.0,1688.0,101.0,1476.0,2972.0,6238.0,0
433.0,BRITANNIA,0.0,24.0,4379.0,1538.0,1889.0,7830.0,1878.0,40.0,2893.0,3019.0,7830.0,0
434.0,BRITANNIA,0.0,24.0,3524.0,2122.0,2331.0,8000.0,1793.0,117.0,2781.0,3310.0,8000.0,0
435.0,BRITANNIA,0.0,24.0,2534.0,2481.0,2487.0,7527.0,1753.0,536.0,1762.0,3475.0,7527.0,0
436.0,BRITANNIA,0.0,24.0,3510.0,2997.0,2819.0,9351.0,2655.0,105.0,3324.0,3266.0,9351.0,0
437.0,BRITANNIA,0.0,24.0,3917.0,2065.0,3065.0,9072.0,2771.0,188.0,2767.0,3346.0,9072.0,0
438.0,BRITANNIA,0.0,24.0,3186.0,2754.0,3503.0,9467.0,2950.0,56.0,2368.0,4092.0,9467.0,0
439.0,CANBK,0.0,443.0,24733.0,376040.0,18108.0,419324.0,2883.0,1.0,127534.0,288907.0,419324.0,0
440.0,CANBK,0.0,461.0,29715.0,447913.0,23000.0,501090.0,6661.0,1.0,135445.0,358982.0,501090.0,0
441.0,CANBK,0.0,475.0,32017.0,499488.0,26578.0,558558.0,6969.0,1.0,152122.0,399466.0,558558.0,0
442.0,CANBK,0.0,543.0,31867.0,506712.0,24603.0,563725.0,7206.0,0.0,152470.0,404049.0,563725.0,0
443.0,CANBK,0.0,597.0,34088.0,534858.0,26615.0,596159.0,7185.0,0.0,162073.0,426901.0,596159.0,0
444.0,CANBK,0.0,733.0,36164.0,563756.0,30781.0,631435.0,8335.0,0.0,157444.0,465657.0,631435.0,0
445.0,CANBK,0.0,753.0,36936.0,640166.0,33928.0,711783.0,8433.0,0.0,168678.0,534672.0,711783.0,0
446.0,CANBK,0.0,1030.0,40176.0,668170.0,32064.0,741440.0,8323.0,0.0,192645.0,540472.0,741440.0,0
447.0,CANBK,0.0,1647.0,60763.0,1060998.0,56132.0,1179540.0,11269.0,2.0,286191.0,882077.0,1179540.0,0
448.0,CANBK,0.0,1814.0,68147.0,1132626.0,56202.0,1258789.0,11447.0,2.0,311347.0,935992.0,1258789.0,0
449.0,CANBK,0.0,1814.0,76240.0,1237160.0,65816.0,1381030.0,10334.0,0.0,352893.0,1017803.0,1381030.0,0
450.0,CANBK,0.0,1814.0,90319.0,1369780.0,73104.0,1535018.0,12331.0,0.0,399207.0,1123480.0,1535018.0,0
451.0,CHOLAFIN,0.0,143.0,1809.0,15269.0,1007.0,18228.0,73.0,0.0,172.0,17984.0,18228.0,0
452.0,CHOLAFIN,0.0,143.0,2144.0,18075.0,1182.0,21544.0,74.0,0.0,39.0,21431.0,21544.0,0
453.0,CHOLAFIN,0.0,144.0,2531.0,19950.0,1243.0,23868.0,69.0,0.0,25.0,23775.0,23868.0,0
454.0,CHOLAFIN,0.0,156.0,3514.0,22546.0,1673.0,27889.0,120.0,0.0,16.0,27753.0,27889.0,0
455.0,CHOLAFIN,0.0,156.0,4142.0,24071.0,2230.0,30598.0,150.0,0.0,182.0,30266.0,30598.0,0
456.0,CHOLAFIN,0.0,156.0,4969.0,38330.0,711.0,44167.0,170.0,4.0,23.0,43970.0,44167.0,0
457.0,CHOLAFIN,0.0,156.0,6052.0,50567.0,715.0,57490.0,167.0,14.0,42.0,57267.0,57490.0,0
458.0,CHOLAFIN,0.0,164.0,8036.0,55005.0,853.0,64058.0,283.0,11.0,33.0,63732.0,64058.0,0
459.0,CHOLAFIN,0.0,164.0,9436.0,63730.0,1314.0,74644.0,228.0,10.0,1583.0,72823.0,74644.0,0
460.0,CHOLAFIN,0.0,164.0,11605.0,69174.0,1536.0,82478.0,259.0,37.0,2055.0,80127.0,82478.0,0
461.0,CHOLAFIN,0.0,164.0,14182.0,97358.0,1923.0,113627.0,403.0,60.0,3562.0,109602.0,113627.0,0
462.0,CHOLAFIN,0.0,168.0,19425.0,134475.0,2618.0,156686.0,1563.0,13.0,4036.0,151075.0,156686.0,0
463.0,CHOLAFIN,0.0,168.0,21243.0,157943.0,2591.0,181945.0,1669.0,0.0,5787.0,174489.0,181945.0,0
464.0,CIPLA,0.0,161.0,8858.0,967.0,1672.0,11658.0,3610.0,378.0,2532.0,5138.0,11658.0,0
465.0,CIPLA,0.0,161.0,9890.0,1248.0,2102.0,13400.0,6496.0,442.0,709.0,5753.0,13400.0,0
466.0,CIPLA,0.0,161.0,10641.0,1703.0,3166.0,15670.0,6830.0,581.0,640.0,7620.0,15670.0,0
467.0,CIPLA,0.0,161.0,11356.0,5202.0,4331.0,21049.0,9368.0,2061.0,759.0,8862.0,21049.0,0
468.0,CIPLA,0.0,161.0,12383.0,4113.0,4213.0,20869.0,9492.0,1683.0,973.0,8721.0,20869.0,0
469.0,CIPLA,0.0,161.0,14068.0,4098.0,4346.0,22673.0,9950.0,981.0,1259.0,10483.0,22673.0,0
470.0,CIPLA,0.0,161.0,14851.0,4316.0,4433.0,23762.0,9608.0,676.0,2554.0,10923.0,23762.0,0
471.0,CIPLA,0.0,161.0,15602.0,2816.0,4843.0,23423.0,9683.0,825.0,1471.0,11444.0,23423.0,0
472.0,CIPLA,0.0,161.0,18165.0,2014.0,4514.0,24855.0,9516.0,969.0,2710.0,11661.0,24855.0,0
473.0,CIPLA,0.0,161.0,20680.0,1056.0,4960.0,26857.0,9683.0,766.0,2551.0,13857.0,26857.0,0
474.0,CIPLA,0.0,161.0,23246.0,803.0,5089.0,29300.0,9160.0,1093.0,3662.0,15384.0,29300.0,0
475.0,CIPLA,0.0,161.0,26545.0,559.0,5267.0,32533.0,9607.0,1153.0,5449.0,16323.0,32533.0,0
476.0,CIPLA,0.0,162.0,28201.0,461.0,5832.0,34655.0,10342.0,1097.0,4995.0,18221.0,34655.0,0
477.0,COALINDIA,0.0,6316.0,42156.0,1305.0,61206.0,110983.0,13466.0,3496.0,2395.0,91626.0,110983.0,0
478.0,COALINDIA,0.0,6316.0,36088.0,178.0,62356.0,104938.0,14784.0,4316.0,3775.0,82063.0,104938.0,0
479.0,COALINDIA,0.0,6316.0,34037.0,408.0,70505.0,111267.0,16115.0,5159.0,2813.0,87179.0,111267.0,0
480.0,COALINDIA,0.0,6316.0,28517.0,1199.0,77528.0,113560.0,22082.0,4553.0,2906.0,84018.0,113560.0,0
481.0,COALINDIA,0.0,6207.0,18311.0,3014.0,91054.0,118587.0,23811.0,8585.0,1483.0,84708.0,118587.0,0
482.0,COALINDIA,0.0,6207.0,13971.0,1538.0,103754.0,125471.0,27574.0,10273.0,1704.0,85920.0,125471.0,0
483.0,COALINDIA,0.0,6163.0,20292.0,2210.0,104356.0,133021.0,32618.0,9658.0,3170.0,87576.0,133021.0,0
484.0,COALINDIA,0.0,6163.0,25994.0,6434.0,111430.0,150020.0,36784.0,8328.0,1973.0,102936.0,150020.0,0
485.0,COALINDIA,0.0,6163.0,30355.0,5884.0,118649.0,161051.0,42405.0,10490.0,5950.0,102206.0,161051.0,0
486.0,COALINDIA,0.0,6163.0,36980.0,3514.0,132780.0,179436.0,46677.0,12897.0,8921.0,110942.0,179436.0,0
487.0,COALINDIA,0.0,6163.0,54680.0,4331.0,156222.0,221396.0,64547.0,17622.0,7139.0,132087.0,221396.0,0
488.0,COALINDIA,0.0,6163.0,76567.0,6523.0,147217.0,236470.0,75668.0,18960.0,7110.0,134731.0,236470.0,0
489.0,COALINDIA,0.0,6163.0,90034.0,7816.0,145345.0,249359.0,83642.0,16129.0,9058.0,140529.0,249359.0,0
490.0,DABUR,0.0,174.0,1921.0,1151.0,1462.0,4709.0,1582.0,93.0,929.0,2105.0,4709.0,0
491.0,DABUR,0.0,174.0,2482.0,708.0,1948.0,5312.0,1767.0,22.0,1076.0,2447.0,5312.0,0
492.0,DABUR,0.0,176.0,3178.0,734.0,2019.0,6106.0,1877.0,50.0,1813.0,2365.0,6106.0,0
493.0,DABUR,0.0,176.0,3995.0,805.0,1956.0,6932.0,1667.0,45.0,2691.0,2529.0,6932.0,0
494.0,DABUR,0.0,176.0,4671.0,975.0,1910.0,7732.0,1958.0,42.0,3240.0,2492.0,7732.0,0
495.0,DABUR,0.0,176.0,5530.0,938.0,2058.0,8702.0,2028.0,42.0,3805.0,2827.0,8702.0,0
496.0,DABUR,0.0,177.0,5455.0,699.0,2106.0,8437.0,1969.0,64.0,3359.0,3045.0,8437.0,0
497.0,DABUR,0.0,177.0,6429.0,522.0,2209.0,9337.0,2253.0,147.0,2800.0,4137.0,9337.0,0
498.0,DABUR,0.0,177.0,7487.0,509.0,2661.0,10833.0,2243.0,147.0,4160.0,4283.0,10833.0,0
499.0,DABUR,0.0,177.0,8205.0,1030.0,2872.0,12284.0,2308.0,168.0,6220.0,3589.0,12284.0,0
500.0,DABUR,0.0,177.0,8796.0,1174.0,3505.0,13652.0,3579.0,175.0,6265.0,3633.0,13652.0,0
501.0,DABUR,0.0,177.0,9689.0,1365.0,3885.0,15116.0,3815.0,232.0,6933.0,4136.0,15116.0,0
502.0,DABUR,0.0,177.0,10185.0,1752.0,4259.0,16373.0,3874.0,190.0,7599.0,4710.0,16373.0,0
503.0,DIVISLAB,0.0,27.0,2474.0,33.0,605.0,3139.0,909.0,303.0,408.0,1519.0,3139.0,0
504.0,DIVISLAB,0.0,27.0,2937.0,18.0,729.0,3710.0,1222.0,144.0,502.0,1842.0,3710.0,0
505.0,DIVISLAB,0.0,27.0,3469.0,27.0,883.0,4405.0,1309.0,218.0,733.0,2145.0,4405.0,0
506.0,DIVISLAB,0.0,53.0,4240.0,42.0,562.0,4898.0,1439.0,264.0,803.0,2392.0,4898.0,0
507.0,DIVISLAB,0.0,53.0,5304.0,36.0,762.0,6155.0,1559.0,444.0,1631.0,2521.0,6155.0,0
508.0,DIVISLAB,0.0,53.0,5872.0,63.0,797.0,6785.0,1996.0,120.0,1889.0,2780.0,6785.0,0
509.0,DIVISLAB,0.0,53.0,6904.0,106.0,973.0,8036.0,2088.0,492.0,1946.0,3511.0,8036.0,0
510.0,DIVISLAB,0.0,53.0,7257.0,39.0,1183.0,8531.0,2782.0,920.0,971.0,3858.0,8531.0,0
511.0,DIVISLAB,0.0,53.0,9242.0,5.0,1471.0,10771.0,3704.0,711.0,0.0,6356.0,10771.0,0
512.0,DIVISLAB,0.0,53.0,11675.0,4.0,1628.0,13360.0,4325.0,470.0,72.0,8493.0,13360.0,0
513.0,DIVISLAB,0.0,53.0,12714.0,4.0,1654.0,14425.0,4722.0,212.0,77.0,9414.0,14425.0,0
514.0,DIVISLAB,0.0,53.0,13518.0,3.0,1886.0,15460.0,4739.0,778.0,82.0,9861.0,15460.0,0
515.0,DIVISLAB,0.0,53.0,13664.0,8.0,1861.0,15586.0,4658.0,1316.0,85.0,9527.0,15586.0,0
516.0,DLF,0.0,340.0,25389.0,26600.0,12318.0,64647.0,19849.0,7834.0,1334.0,35630.0,64647.0,0
517.0,DLF,0.0,356.0,27039.0,24133.0,12997.0,64525.0,18835.0,5979.0,891.0,38820.0,64525.0,0
518.0,DLF,0.0,356.0,27013.0,24495.0,14398.0,66262.0,19619.0,5901.0,623.0,40119.0,66262.0,0
519.0,DLF,0.0,357.0,23712.0,25264.0,12396.0,61729.0,3943.0,1779.0,21310.0,34697.0,61729.0,0
520.0,DLF,0.0,357.0,24216.0,29202.0,10179.0,63954.0,24640.0,153.0,1209.0,37952.0,63954.0,0
521.0,DLF,0.0,357.0,34954.0,17491.0,7783.0,60585.0,8082.0,137.0,20832.0,31533.0,60585.0,0
522.0,DLF,0.0,441.0,33135.0,17222.0,15684.0,66483.0,6322.0,103.0,21005.0,39053.0,66483.0,0
523.0,DLF,0.0,495.0,33952.0,8103.0,13341.0,55890.0,5187.0,89.0,18566.0,32049.0,55890.0,0
524.0,DLF,0.0,495.0,34849.0,6886.0,11258.0,53488.0,4856.0,95.0,19746.0,28791.0,53488.0,0
525.0,DLF,0.0,495.0,35867.0,4182.0,10623.0,51167.0,4862.0,81.0,19779.0,26444.0,51167.0,0
526.0,DLF,0.0,495.0,37192.0,3334.0,11551.0,52572.0,4785.0,61.0,19481.0,28245.0,52572.0,0
527.0,DLF,0.0,495.0,38936.0,4834.0,14804.0,59069.0,3880.0,71.0,20138.0,34981.0,59069.0,0
528.0,DLF,0.0,495.0,39732.0,4290.0,18062.0,62579.0,3836.0,73.0,20900.0,37770.0,62579.0,0
529.0,DMART,0.0,544.0,245.0,526.0,176.0,1492.0,925.0,118.0,16.0,433.0,1492.0,0
530.0,DMART,0.0,547.0,409.0,641.0,211.0,1808.0,1172.0,89.0,16.0,532.0,1808.0,0
531.0,DMART,0.0,562.0,638.0,904.0,251.0,2355.0,1528.0,98.0,15.0,713.0,2355.0,0
532.0,DMART,0.0,562.0,959.0,1192.0,389.0,3102.0,2094.0,82.0,29.0,897.0,3102.0,0
533.0,DMART,0.0,624.0,3218.0,1497.0,480.0,5819.0,2578.0,153.0,26.0,3063.0,5819.0,0
534.0,DMART,0.0,624.0,4045.0,439.0,540.0,5648.0,3400.0,147.0,68.0,2033.0,5648.0,0
535.0,DMART,0.0,624.0,4963.0,700.0,718.0,7006.0,4400.0,377.0,17.0,2212.0,7006.0,0
536.0,DMART,0.0,648.0,10432.0,333.0,663.0,12076.0,5948.0,364.0,15.0,5749.0,12076.0,0
537.0,DMART,0.0,648.0,11536.0,393.0,1079.0,13655.0,7009.0,1020.0,3.0,5624.0,13655.0,0
538.0,DMART,0.0,648.0,13030.0,647.0,1146.0,15471.0,9260.0,1129.0,6.0,5076.0,15471.0,0
539.0,DMART,0.0,648.0,15430.0,643.0,1383.0,18105.0,11340.0,829.0,202.0,5733.0,18105.0,0
540.0,DMART,0.0,651.0,18047.0,592.0,1882.0,21172.0,13415.0,935.0,107.0,6716.0,21172.0,0
541.0,DMART,0.0,651.0,19487.0,713.0,2189.0,23040.0,14542.0,1107.0,87.0,7304.0,23040.0,0
542.0,DRREDDY,0.0,85.0,6284.0,3682.0,3329.0,13380.0,4051.0,565.0,197.0,8567.0,13380.0,0
543.0,DRREDDY,0.0,85.0,7780.0,4477.0,3563.0,15906.0,4641.0,639.0,1067.0,9559.0,15906.0,0
544.0,DRREDDY,0.0,85.0,9768.0,4314.0,4290.0,18457.0,5377.0,529.0,2248.0,10303.0,18457.0,0
545.0,DRREDDY,0.0,85.0,12484.0,3352.0,4408.0,20330.0,6563.0,772.0,3833.0,9162.0,20330.0,0
546.0,DRREDDY,0.0,83.0,12179.0,4918.0,4474.0,21654.0,6931.0,3324.0,2110.0,9290.0,21654.0,0
547.0,DRREDDY,0.0,83.0,12489.0,5071.0,4706.0,22349.0,6968.0,3470.0,2298.0,9612.0,22349.0,0
548.0,DRREDDY,0.0,83.0,13941.0,3838.0,4557.0,22418.0,7191.0,2934.0,2587.0,9707.0,22418.0,0
549.0,DRREDDY,0.0,83.0,15516.0,2210.0,5414.0,23223.0,6850.0,1535.0,2678.0,12160.0,23223.0,0
550.0,DRREDDY,0.0,83.0,17558.0,3031.0,5915.0,26588.0,8206.0,1565.0,2212.0,14605.0,26588.0,0
551.0,DRREDDY,0.0,83.0,19129.0,3384.0,7149.0,29746.0,8122.0,1293.0,2616.0,17715.0,29746.0,0
552.0,DRREDDY,0.0,83.0,23203.0,1347.0,7576.0,32209.0,9219.0,1030.0,4986.0,16974.0,32209.0,0
553.0,DRREDDY,0.0,83.0,28171.0,2002.0,8523.0,38780.0,10426.0,1419.0,4930.0,22004.0,38780.0,0
554.0,DRREDDY,0.0,83.0,30666.0,4854.0,11125.0,46728.0,17254.0,1852.0,3663.0,23960.0,46728.0,0
555.0,EICHERMOT,0.0,27.0,1728.0,23.0,2694.0,4471.0,992.0,504.0,638.0,2337.0,4471.0,0
556.0,EICHERMOT,0.0,27.0,2028.0,84.0,3197.0,5337.0,1656.0,464.0,825.0,2391.0,5337.0,0
557.0,EICHERMOT,0.0,27.0,2489.0,58.0,3829.0,6403.0,2309.0,419.0,1078.0,2597.0,6403.0,0
558.0,EICHERMOT,0.0,27.0,3626.0,23.0,1263.0,4939.0,790.0,94.0,3388.0,667.0,4939.0,0
559.0,EICHERMOT,0.0,27.0,5318.0,112.0,1552.0,7009.0,873.0,374.0,4987.0,775.0,7009.0,0
560.0,EICHERMOT,0.0,27.0,7003.0,151.0,2341.0,9522.0,1502.0,333.0,5581.0,2106.0,9522.0,0
561.0,EICHERMOT,0.0,27.0,8891.0,187.0,2281.0,11387.0,1875.0,450.0,4923.0,4140.0,11387.0,0
562.0,EICHERMOT,0.0,27.0,9954.0,249.0,2220.0,12450.0,2378.0,312.0,5749.0,4011.0,12450.0,0
563.0,EICHERMOT,0.0,27.0,11411.0,219.0,2901.0,14559.0,2433.0,314.0,3902.0,7909.0,14559.0,0
564.0,EICHERMOT,0.0,27.0,12581.0,108.0,3424.0,16140.0,2424.0,505.0,7721.0,5490.0,16140.0,0
565.0,EICHERMOT,0.0,27.0,14963.0,288.0,3919.0,19198.0,2690.0,472.0,12321.0,3715.0,19198.0,0
566.0,EICHERMOT,0.0,27.0,18018.0,419.0,4650.0,23115.0,2914.0,555.0,13527.0,6119.0,23115.0,0
567.0,EICHERMOT,0.0,27.0,18952.0,404.0,4997.0,24380.0,3490.0,230.0,14693.0,5968.0,24380.0,0
568.0,GAIL,0.0,1268.0,27526.0,16472.0,14542.0,59809.0,24303.0,18376.0,1254.0,15876.0,59809.0,0
